"","Year","Survey","Leg","Site","Sex","CW","Chela.Ht","Recruit.Status","Shell.Condition","Leg.Condition","Bitter","Blackmat","Latitude","Longitude","Jul.Day","Depth","Temp","mat_stat"
"104130",2019,"RKC",3,"Pybus_Bay","1",159,39,"Recruit","3","0","0","0",57.29402,-134.049,220,45,6.60910459210526,"2"
"104132",2019,"RKC",3,"Pybus_Bay","1",157,36,"Recruit","3","0","0","0",57.29402,-134.049,220,45,6.60910459210526,"2"
"104133",2019,"RKC",3,"Pybus_Bay","1",128,27,"Pre_Recruit","4","1","0","1",57.29807,-134.0631,220,43,6.60910459210526,"2"
"104134",2019,"RKC",3,"Pybus_Bay","1",165,39,"Post_Recruit","4","0","0","0",57.29892,-134.0399,220,42,6.60910459210526,"2"
"104135",2019,"RKC",3,"Pybus_Bay","1",126,27,"Pre_Recruit","4","1","0","0",57.29892,-134.0399,220,42,6.60910459210526,"2"
"104136",2019,"RKC",3,"Pybus_Bay","1",119,25,"Pre_Recruit","4","0","0","0",57.29892,-134.0399,220,42,6.60910459210526,"2"
"104138",2019,"RKC",3,"Pybus_Bay","1",139,31,"Post_Recruit","4","1","0","0",57.29892,-134.0399,220,42,6.60910459210526,"2"
"104140",2019,"RKC",3,"Pybus_Bay","1",132,28,"Pre_Recruit","4","1","0","1",57.33465,-134.0648,220,26,6.60910459210526,"2"
"104141",2019,"RKC",3,"Pybus_Bay","1",143,22,"Recruit","3","0","0","0",57.31745,-134.1105,220,42,6.60910459210526,"1"
"104142",2019,"RKC",3,"Pybus_Bay","1",155,33,"Recruit","3","1","0","0",57.31745,-134.1105,220,42,6.60910459210526,"2"
"104143",2019,"RKC",3,"Pybus_Bay","1",127,20,"Pre_Recruit","3","0","0","0",57.31745,-134.1105,220,42,6.60910459210526,"1"
"104144",2019,"RKC",3,"Pybus_Bay","1",155,34,"Recruit","3","0","0","0",57.31745,-134.1105,220,42,6.60910459210526,"2"
"104145",2019,"RKC",3,"Pybus_Bay","1",120,19,"Pre_Recruit","3","0","0","0",57.31745,-134.1105,220,42,6.60910459210526,"1"
"104146",2019,"RKC",3,"Pybus_Bay","1",125,19,"Pre_Recruit","3","1","0","0",57.31745,-134.1105,220,42,6.60910459210526,"1"
"104147",2019,"RKC",3,"Pybus_Bay","1",91,12,"Juvenile","3","1","0","0",57.31745,-134.1105,220,42,6.60910459210526,"1"
"104148",2019,"RKC",3,"Pybus_Bay","1",98,15,"Juvenile","3","0","0","0",57.31745,-134.1105,220,42,6.60910459210526,"1"
"104149",2019,"RKC",3,"Pybus_Bay","1",104,13,"Juvenile","3","0","0","0",57.31745,-134.1105,220,42,6.60910459210526,"1"
"104150",2019,"RKC",3,"Pybus_Bay","1",125,19,"Pre_Recruit","3","0","0","0",57.31745,-134.1105,220,42,6.60910459210526,"1"
"104151",2019,"RKC",3,"Pybus_Bay","1",134,22,"Pre_Recruit","3","1","0","0",57.31745,-134.1105,220,42,6.60910459210526,"1"
"104152",2019,"RKC",3,"Pybus_Bay","1",163,39,"Recruit","3","0","0","0",57.31745,-134.1105,220,42,6.60910459210526,"2"
"104153",2019,"RKC",3,"Pybus_Bay","1",128,19,"Pre_Recruit","3","1","0","0",57.31745,-134.1105,220,42,6.60910459210526,"1"
"104154",2019,"RKC",3,"Pybus_Bay","1",113,17,"Pre_Recruit","3","0","0","0",57.31745,-134.1105,220,42,6.60910459210526,"1"
"104162",2019,"RKC",3,"Pybus_Bay","1",91,12,"Juvenile","3","0","0","0",57.31745,-134.1105,220,42,6.60910459210526,"1"
"104166",2019,"RKC",3,"Pybus_Bay","1",106,15,"Juvenile","3","0","0","0",57.31745,-134.1105,220,42,6.60910459210526,"1"
"104167",2019,"RKC",3,"Pybus_Bay","1",97,14,"Juvenile","3","0","0","0",57.31745,-134.1105,220,42,6.60910459210526,"1"
"104168",2019,"RKC",3,"Pybus_Bay","1",84,12,"Juvenile","3","1","0","0",57.35908,-134.1496,221,28,6.60910459210526,"1"
"104169",2019,"RKC",3,"Pybus_Bay","1",116,22,"Pre_Recruit","3","1","0","0",57.35393,-134.1326,221,28,6.60910459210526,"2"
"104170",2019,"RKC",3,"Pybus_Bay","1",126,25,"Pre_Recruit","3","0","0","0",57.34285,-134.1254,221,32,6.60910459210526,"2"
"104171",2019,"RKC",3,"Pybus_Bay","1",120,21,"Pre_Recruit","3","0","0","0",57.34285,-134.1254,221,32,6.60910459210526,"2"
"104172",2019,"RKC",3,"Pybus_Bay","1",120,21,"Pre_Recruit","3","1","0","0",57.34285,-134.1254,221,32,6.60910459210526,"2"
"104173",2019,"RKC",3,"Pybus_Bay","1",116,15,"Pre_Recruit","3","0","1","0",57.29977,-134.0954,221,43,6.60910459210526,"1"
"104175",2019,"RKC",3,"Pybus_Bay","1",148,30,"Recruit","3","1","0","0",57.29977,-134.0954,221,43,6.60910459210526,"2"
"104176",2019,"RKC",3,"Pybus_Bay","1",136,25,"Pre_Recruit","3","0","1","0",57.29718,-134.1115,221,35,6.60910459210526,"2"
"104178",2019,"RKC",3,"Pybus_Bay","1",151,35,"Recruit","3","0","0","0",57.29263,-134.0983,221,56,6.60910459210526,"2"
"104183",2019,"RKC",3,"Pybus_Bay","1",136,30,"Pre_Recruit","3","1","0","0",57.2833,-134.0859,221,53,6.60910459210526,"2"
"104184",2019,"RKC",3,"Pybus_Bay","1",155,34,"Recruit","3","0","0","0",57.2833,-134.0859,221,53,6.60910459210526,"2"
"104185",2019,"RKC",3,"Pybus_Bay","1",136,23,"Pre_Recruit","3","0","0","0",57.2833,-134.0859,221,53,6.60910459210526,"1"
"104186",2019,"RKC",3,"Pybus_Bay","1",154,36,"Recruit","3","1","0","0",57.2833,-134.0859,221,53,6.60910459210526,"2"
"104187",2019,"RKC",3,"Pybus_Bay","1",110,16,"Pre_Recruit","3","1","0","0",57.2833,-134.0859,221,53,6.60910459210526,"1"
"104188",2019,"RKC",3,"Pybus_Bay","1",115,12,"Pre_Recruit","3","0","0","0",57.2833,-134.0859,221,53,6.60910459210526,"1"
"104189",2019,"RKC",3,"Pybus_Bay","1",104,12,"Juvenile","3","1","0","0",57.2833,-134.0859,221,53,6.60910459210526,"1"
"104190",2019,"RKC",3,"Pybus_Bay","1",131,21,"Pre_Recruit","3","0","0","0",57.2833,-134.0859,221,53,6.60910459210526,"1"
"104191",2019,"RKC",3,"Pybus_Bay","1",116,17,"Pre_Recruit","3","1","0","0",57.2833,-134.0859,221,53,6.60910459210526,"1"
"104192",2019,"RKC",3,"Pybus_Bay","1",135,20,"Pre_Recruit","3","0","0","0",57.2833,-134.0859,221,53,6.60910459210526,"1"
"104193",2019,"RKC",3,"Pybus_Bay","1",131,21,"Pre_Recruit","3","0","0","0",57.2833,-134.0859,221,53,6.60910459210526,"1"
"104194",2019,"RKC",3,"Pybus_Bay","1",127,27,"Pre_Recruit","3","0","0","0",57.2833,-134.0859,221,53,6.60910459210526,"2"
"104195",2019,"RKC",3,"Pybus_Bay","1",132,21,"Pre_Recruit","3","0","0","0",57.2833,-134.0859,221,53,6.60910459210526,"1"
"104196",2019,"RKC",3,"Pybus_Bay","1",158,37,"Recruit","3","0","0","0",57.2833,-134.0859,221,53,6.60910459210526,"2"
"104197",2019,"RKC",3,"Pybus_Bay","1",131,19,"Pre_Recruit","3","1","0","0",57.2833,-134.0859,221,53,6.60910459210526,"1"
"104198",2019,"RKC",3,"Pybus_Bay","1",128,30,"Pre_Recruit","3","0","0","0",57.2833,-134.0859,221,53,6.60910459210526,"2"
"104199",2019,"RKC",3,"Pybus_Bay","1",144,21,"Recruit","3","0","0","0",57.2833,-134.0859,221,53,6.60910459210526,"1"
"104200",2019,"RKC",3,"Pybus_Bay","1",133,23,"Pre_Recruit","3","0","0","0",57.2833,-134.0859,221,53,6.60910459210526,"1"
"104201",2019,"RKC",3,"Pybus_Bay","1",156,35,"Recruit","3","0","0","0",57.2833,-134.0859,221,53,6.60910459210526,"2"
"104202",2019,"RKC",3,"Pybus_Bay","1",127,20,"Pre_Recruit","3","0","0","0",57.2833,-134.0859,221,53,6.60910459210526,"1"
"104203",2019,"RKC",3,"Pybus_Bay","1",119,19,"Pre_Recruit","3","0","0","0",57.2833,-134.0859,221,53,6.60910459210526,"1"
"104204",2019,"RKC",3,"Pybus_Bay","1",153,35,"Recruit","3","0","0","0",57.2833,-134.0859,221,53,6.60910459210526,"2"
"104205",2019,"RKC",3,"Pybus_Bay","1",122,19,"Pre_Recruit","3","0","0","0",57.2833,-134.0859,221,53,6.60910459210526,"1"
"104206",2019,"RKC",3,"Pybus_Bay","1",161,39,"Recruit","3","1","0","0",57.2833,-134.0859,221,53,6.60910459210526,"2"
"104209",2019,"RKC",3,"Pybus_Bay","1",77,10,"Juvenile","3","0","0","0",57.27953,-134.0889,221,49,6.60910459210526,"1"
"104210",2019,"RKC",3,"Pybus_Bay","1",145,35,"Recruit","3","0","0","0",57.28322,-134.0758,221,58,6.60910459210526,"2"
"104211",2019,"RKC",3,"Pybus_Bay","1",131,20,"Pre_Recruit","3","0","0","0",57.28322,-134.0758,221,58,6.60910459210526,"1"
"104212",2019,"RKC",3,"Pybus_Bay","1",127,21,"Pre_Recruit","3","0","0","0",57.28322,-134.0758,221,58,6.60910459210526,"1"
"104213",2019,"RKC",3,"Pybus_Bay","1",124,19,"Pre_Recruit","3","1","0","0",57.28322,-134.0758,221,58,6.60910459210526,"1"
"104214",2019,"RKC",3,"Pybus_Bay","1",145,32,"Post_Recruit","4","1","0","0",57.28322,-134.0758,221,58,6.60910459210526,"2"
"104215",2019,"RKC",3,"Pybus_Bay","1",137,30,"Pre_Recruit","3","0","0","0",57.28322,-134.0758,221,58,6.60910459210526,"2"
"104216",2019,"RKC",3,"Pybus_Bay","1",163,38,"Recruit","3","0","0","0",57.28322,-134.0758,221,58,6.60910459210526,"2"
"104217",2019,"RKC",3,"Pybus_Bay","1",144,29,"Post_Recruit","4","1","0","0",57.28322,-134.0758,221,58,6.60910459210526,"2"
"104218",2019,"RKC",3,"Pybus_Bay","1",122,25,"Pre_Recruit","4","1","0","0",57.28322,-134.0758,221,58,6.60910459210526,"2"
"104219",2019,"RKC",3,"Pybus_Bay","1",157,38,"Recruit","3","0","0","0",57.28322,-134.0758,221,58,6.60910459210526,"2"
"104220",2019,"RKC",3,"Pybus_Bay","1",71,9,"Juvenile","3","0","0","0",57.28322,-134.0758,221,58,6.60910459210526,"1"
"104221",2019,"RKC",3,"Pybus_Bay","1",140,35,"Post_Recruit","4","0","0","0",57.28677,-134.0771,221,61,6.60910459210526,"2"
"104222",2019,"RKC",3,"Pybus_Bay","1",158,38,"Post_Recruit","4","0","0","0",57.28677,-134.0771,221,61,6.60910459210526,"2"
"104223",2019,"RKC",3,"Pybus_Bay","1",165,37,"Recruit","3","1","0","0",57.28677,-134.0771,221,61,6.60910459210526,"2"
"104224",2019,"RKC",3,"Pybus_Bay","1",133,29,"Pre_Recruit","3","0","0","0",57.28677,-134.0771,221,61,6.60910459210526,"2"
"104225",2019,"RKC",3,"Seymour_Canal","1",105,18,"Juvenile","3","0","0","0",57.78273,-134.1472,224,48,6.24179792298137,"2"
"104226",2019,"RKC",3,"Seymour_Canal","1",146,35,"Recruit","3","1","0","0",57.78273,-134.1472,224,48,6.24179792298137,"2"
"104227",2019,"RKC",3,"Seymour_Canal","1",165,41,"Recruit","3","0","0","0",57.78273,-134.1472,224,48,6.24179792298137,"2"
"104228",2019,"RKC",3,"Seymour_Canal","1",154,34,"Recruit","3","0","0","0",57.78273,-134.1472,224,48,6.24179792298137,"2"
"104229",2019,"RKC",3,"Seymour_Canal","1",131,27,"Pre_Recruit","3","1","0","0",57.78273,-134.1472,224,48,6.24179792298137,"2"
"104230",2019,"RKC",3,"Seymour_Canal","1",126,24,"Pre_Recruit","3","0","0","0",57.78273,-134.1472,224,48,6.24179792298137,"2"
"104231",2019,"RKC",3,"Seymour_Canal","1",160,40,"Recruit","3","0","0","0",57.78273,-134.1472,224,48,6.24179792298137,"2"
"104232",2019,"RKC",3,"Seymour_Canal","1",149,32,"Recruit","3","0","0","0",57.78273,-134.1472,224,48,6.24179792298137,"2"
"104234",2019,"RKC",3,"Seymour_Canal","1",173,40,"Post_Recruit","3","0","0","0",57.78273,-134.1472,224,48,6.24179792298137,"2"
"104235",2019,"RKC",3,"Seymour_Canal","1",149,35,"Recruit","3","0","0","0",57.78273,-134.1472,224,48,6.24179792298137,"2"
"104236",2019,"RKC",3,"Seymour_Canal","1",155,36,"Recruit","3","0","0","0",57.78273,-134.1472,224,48,6.24179792298137,"2"
"104237",2019,"RKC",3,"Seymour_Canal","1",146,30,"Recruit","3","0","0","0",57.78273,-134.1472,224,48,6.24179792298137,"2"
"104238",2019,"RKC",3,"Seymour_Canal","1",145,33,"Recruit","3","1","0","0",57.78273,-134.1472,224,48,6.24179792298137,"2"
"104239",2019,"RKC",3,"Seymour_Canal","1",144,30,"Recruit","3","0","0","0",57.78273,-134.1472,224,48,6.24179792298137,"2"
"104240",2019,"RKC",3,"Seymour_Canal","1",170,41,"Post_Recruit","3","0","0","0",57.78273,-134.1472,224,48,6.24179792298137,"2"
"104241",2019,"RKC",3,"Seymour_Canal","1",178,45,"Post_Recruit","3","0","0","0",57.78273,-134.1472,224,48,6.24179792298137,"2"
"104242",2019,"RKC",3,"Seymour_Canal","1",143,31,"Recruit","3","0","0","0",57.78273,-134.1472,224,48,6.24179792298137,"2"
"104243",2019,"RKC",3,"Seymour_Canal","1",174,42,"Post_Recruit","3","0","0","0",57.78273,-134.1472,224,48,6.24179792298137,"2"
"104244",2019,"RKC",3,"Seymour_Canal","1",177,38,"Post_Recruit","3","0","0","0",57.78273,-134.1472,224,48,6.24179792298137,"2"
"104245",2019,"RKC",3,"Seymour_Canal","1",152,32,"Recruit","3","1","0","0",57.78273,-134.1472,224,48,6.24179792298137,"2"
"104246",2019,"RKC",3,"Seymour_Canal","1",161,38,"Recruit","3","0","0","0",57.78273,-134.1472,224,48,6.24179792298137,"2"
"104247",2019,"RKC",3,"Seymour_Canal","1",116,16,"Pre_Recruit","3","0","0","0",57.78273,-134.1472,224,48,6.24179792298137,"1"
"104248",2019,"RKC",3,"Seymour_Canal","1",169,44,"Recruit","3","0","0","0",57.78273,-134.1472,224,48,6.24179792298137,"2"
"104249",2019,"RKC",3,"Seymour_Canal","1",127,20,"Pre_Recruit","3","0","0","0",57.78273,-134.1472,224,48,6.24179792298137,"1"
"104250",2019,"RKC",3,"Seymour_Canal","1",163,40,"Recruit","3","0","0","0",57.78273,-134.1472,224,48,6.24179792298137,"2"
"104267",2019,"RKC",3,"Seymour_Canal","1",112,20,"Pre_Recruit","3","0","0","0",57.78943,-134.145,224,44,6.24179792298137,"2"
"104268",2019,"RKC",3,"Seymour_Canal","1",167,40,"Recruit","3","0","0","0",57.78943,-134.145,224,44,6.24179792298137,"2"
"104269",2019,"RKC",3,"Seymour_Canal","1",118,21,"Pre_Recruit","4","1","0","0",57.78943,-134.145,224,44,6.24179792298137,"2"
"104270",2019,"RKC",3,"Seymour_Canal","1",138,29,"Recruit","3","1","0","0",57.78943,-134.145,224,44,6.24179792298137,"2"
"104271",2019,"RKC",3,"Seymour_Canal","1",117,23,"Pre_Recruit","3","0","0","0",57.78943,-134.145,224,44,6.24179792298137,"2"
"104272",2019,"RKC",3,"Seymour_Canal","1",111,20,"Pre_Recruit","3","1","0","0",57.78943,-134.145,224,44,6.24179792298137,"2"
"104274",2019,"RKC",3,"Seymour_Canal","1",113,21,"Pre_Recruit","4","1","0","0",57.78943,-134.145,224,44,6.24179792298137,"2"
"104304",2019,"RKC",3,"Seymour_Canal","1",101,12,"Juvenile","3","0","0","0",57.82717,-134.1943,224,43,6.24179792298137,"1"
"104305",2019,"RKC",3,"Seymour_Canal","1",168,38,"Recruit","3","0","0","0",57.82717,-134.1943,224,43,6.24179792298137,"2"
"104306",2019,"RKC",3,"Seymour_Canal","1",145,24,"Recruit","3","0","0","0",57.82717,-134.1943,224,43,6.24179792298137,"1"
"104307",2019,"RKC",3,"Seymour_Canal","1",142,30,"Recruit","3","0","0","0",57.82717,-134.1943,224,43,6.24179792298137,"2"
"104308",2019,"RKC",3,"Seymour_Canal","1",118,17,"Pre_Recruit","3","1","0","0",57.82717,-134.1943,224,43,6.24179792298137,"1"
"104309",2019,"RKC",3,"Seymour_Canal","1",161,41,"Recruit","3","0","0","0",57.82717,-134.1943,224,43,6.24179792298137,"2"
"104310",2019,"RKC",3,"Seymour_Canal","1",134,27,"Pre_Recruit","5","1","0","0",57.85615,-134.2161,224,46,6.24179792298137,"2"
"104311",2019,"RKC",3,"Seymour_Canal","1",172,40,"Post_Recruit","3","0","0","0",57.85615,-134.2161,224,46,6.24179792298137,"2"
"104312",2019,"RKC",3,"Seymour_Canal","1",115,23,"Pre_Recruit","4","0","0","0",57.85615,-134.2161,224,46,6.24179792298137,"2"
"104313",2019,"RKC",3,"Seymour_Canal","1",130,26,"Pre_Recruit","4","1","0","0",57.85615,-134.2161,224,46,6.24179792298137,"2"
"104315",2019,"RKC",3,"Seymour_Canal","1",111,21,"Pre_Recruit","4","1","0","0",57.85615,-134.2161,224,46,6.24179792298137,"2"
"104327",2019,"RKC",3,"Seymour_Canal","1",110,21,"Pre_Recruit","4","1","0","0",57.85615,-134.2161,224,46,6.24179792298137,"2"
"104331",2019,"RKC",3,"Seymour_Canal","1",166,40,"Recruit","3","1","0","0",57.85615,-134.2161,224,46,6.24179792298137,"2"
"104332",2019,"RKC",3,"Seymour_Canal","1",116,21,"Pre_Recruit","4","0","0","0",57.85615,-134.2161,224,46,6.24179792298137,"2"
"104340",2019,"RKC",3,"Seymour_Canal","1",158,40,"Recruit","3","0","0","0",57.85615,-134.2161,224,46,6.24179792298137,"2"
"104348",2019,"RKC",3,"Seymour_Canal","1",156,34,"Recruit","3","0","0","0",57.85615,-134.2161,224,46,6.24179792298137,"2"
"104354",2019,"RKC",3,"Seymour_Canal","1",111,20,"Pre_Recruit","4","1","0","0",57.85615,-134.2161,224,46,6.24179792298137,"2"
"104357",2019,"RKC",3,"Seymour_Canal","1",123,25,"Pre_Recruit","3","1","0","0",57.86353,-134.2273,224,39,6.24179792298137,"2"
"104359",2019,"RKC",3,"Seymour_Canal","1",108,22,"Juvenile","5","1","0","0",57.86353,-134.2273,224,39,6.24179792298137,"2"
"104361",2019,"RKC",3,"Seymour_Canal","1",118,20,"Pre_Recruit","4","1","0","0",57.86353,-134.2273,224,39,6.24179792298137,"1"
"104363",2019,"RKC",3,"Seymour_Canal","1",151,38,"Recruit","3","0","0","0",57.86353,-134.2273,224,39,6.24179792298137,"2"
"104366",2019,"RKC",3,"Seymour_Canal","1",161,36,"Recruit","3","1","0","0",57.86353,-134.2273,224,39,6.24179792298137,"2"
"104367",2019,"RKC",3,"Seymour_Canal","1",160,38,"Recruit","3","0","0","0",57.86353,-134.2273,224,39,6.24179792298137,"2"
"104369",2019,"RKC",3,"Seymour_Canal","1",163,39,"Recruit","3","0","0","0",57.86562,-134.2237,224,45,6.24179792298137,"2"
"104380",2019,"RKC",3,"Seymour_Canal","1",100,19,"Juvenile","5","1","0","0",57.86562,-134.2237,224,45,6.24179792298137,"2"
"104387",2019,"RKC",3,"Seymour_Canal","1",169,40,"Recruit","3","0","0","0",57.86562,-134.2237,224,45,6.24179792298137,"2"
"104398",2019,"RKC",3,"Seymour_Canal","1",99,19,"Juvenile","4","1","0","0",57.86562,-134.2237,224,45,6.24179792298137,"2"
"104406",2019,"RKC",3,"Seymour_Canal","1",120,23,"Pre_Recruit","5","1","0","0",57.86922,-134.2231,224,38,6.24179792298137,"2"
"104410",2019,"RKC",3,"Seymour_Canal","1",135,30,"Pre_Recruit","5","1","0","0",57.86922,-134.2231,224,38,6.24179792298137,"2"
"104411",2019,"RKC",3,"Seymour_Canal","1",109,20,"Juvenile","5","0","0","0",57.86922,-134.2231,224,38,6.24179792298137,"2"
"104412",2019,"RKC",3,"Seymour_Canal","1",118,22,"Pre_Recruit","4","1","0","0",57.86922,-134.2231,224,38,6.24179792298137,"2"
"104416",2019,"RKC",3,"Seymour_Canal","1",125,26,"Pre_Recruit","5","1","0","0",57.86922,-134.2231,224,38,6.24179792298137,"2"
"104417",2019,"RKC",3,"Seymour_Canal","1",126,27,"Pre_Recruit","5","1","0","0",57.86922,-134.2231,224,38,6.24179792298137,"2"
"104418",2019,"RKC",3,"Seymour_Canal","1",118,25,"Pre_Recruit","5","1","0","0",57.86922,-134.2231,224,38,6.24179792298137,"2"
"104419",2019,"RKC",3,"Seymour_Canal","1",125,28,"Pre_Recruit","5","0","0","0",57.86922,-134.2231,224,38,6.24179792298137,"2"
"104421",2019,"RKC",3,"Seymour_Canal","1",114,24,"Pre_Recruit","4","1","0","0",57.86922,-134.2231,224,38,6.24179792298137,"2"
"104422",2019,"RKC",3,"Seymour_Canal","1",107,20,"Juvenile","5","1","0","0",57.86922,-134.2231,224,38,6.24179792298137,"2"
"104424",2019,"RKC",3,"Seymour_Canal","1",132,29,"Pre_Recruit","5","1","0","0",57.86922,-134.2231,224,38,6.24179792298137,"2"
"104425",2019,"RKC",3,"Seymour_Canal","1",122,22,"Pre_Recruit","4","0","0","0",57.87225,-134.2362,224,31,6.24179792298137,"2"
"104427",2019,"RKC",3,"Seymour_Canal","1",99,13,"Juvenile","3","0","0","0",57.87928,-134.2645,224,25,6.24179792298137,"1"
"104428",2019,"RKC",3,"Seymour_Canal","1",106,15,"Juvenile","3","0","0","0",57.87928,-134.2645,224,25,6.24179792298137,"1"
"104429",2019,"RKC",3,"Seymour_Canal","1",96,13,"Juvenile","3","0","0","0",57.87928,-134.2645,224,25,6.24179792298137,"1"
