Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
2439	5.70461	3.2999643	149.1911	148.3179	7.031021	33.67756
2440	5.70441	3.2997817	148.9110	148.0395	7.031134	33.67583
2441	5.70411	3.2998383	148.6488	147.7790	7.031135	33.67691
2442	5.70375	3.3000018	148.3902	147.5219	7.031087	33.67924
2443	5.70390	3.3000017	148.1373	147.2706	7.031063	33.67922
2444	5.70421	3.3000205	147.8967	147.0315	7.031011	33.67925
2445	5.70446	3.3000960	147.6498	146.7862	7.030935	33.67998
2446	5.70476	3.3000959	147.3969	146.5348	7.030892	33.67980
2447	5.70501	3.3001902	147.1380	146.2776	7.030806	33.68075
2448	5.70577	3.3002216	146.8849	146.0261	7.030692	33.68048
2449	5.71327	3.3002529	146.6201	145.7628	7.029756	33.67347
2450	5.73066	3.3002212	146.3673	145.5116	7.027651	33.65589
2451	5.74074	3.3001392	146.1082	145.2541	7.026461	33.64504
2452	5.74175	3.3001579	145.8493	144.9969	7.026323	33.64437
2453	5.74014	3.3001264	145.5993	144.7484	7.026530	33.64575
2454	5.73923	3.3001578	145.3495	144.5002	7.026618	33.64714
2455	5.73908	3.3001640	145.0817	144.2340	7.026627	33.64749
2456	5.73878	3.3001262	144.8195	143.9734	7.026677	33.64750
2457	5.73661	3.3000947	144.5636	143.7190	7.026952	33.64943
2458	5.73293	3.3001072	144.3017	143.4588	7.027387	33.65337
2459	5.72945	3.3000631	144.0337	143.1925	7.027827	33.65648
2460	5.72663	3.3000001	143.7775	142.9378	7.028197	33.65871
2461	5.72355	3.2998742	143.5189	142.6808	7.028631	33.66048
2462	5.72028	3.2998112	143.2598	142.4234	7.029056	33.66317
2463	5.71680	3.2997482	142.9977	142.1628	7.029506	33.66606
2464	5.71418	3.2997482	142.7418	141.9086	7.029819	33.66880
2465	5.71217	3.2998110	142.4739	141.6423	7.030025	33.67166
2466	5.71101	3.2997480	142.2119	141.3819	7.030193	33.67223
2467	5.70985	3.2997794	141.9588	141.1304	7.030312	33.67387
2468	5.70924	3.2997794	141.7092	140.8824	7.030380	33.67460
2469	5.70894	3.2997793	141.4594	140.6341	7.030411	33.67503
2470	5.70869	3.2997478	141.2097	140.3859	7.030452	33.67505
2471	5.70798	3.2995903	140.9566	140.1343	7.030614	33.67410
2472	5.70657	3.2994707	140.6796	139.8591	7.030842	33.67429
2473	5.70511	3.2993951	140.4207	139.6018	7.031053	33.67502
2474	5.70355	3.2993573	140.1523	139.3350	7.031257	33.67629
2475	5.70113	3.2993321	139.8935	139.0778	7.031558	33.67855
2476	5.69937	3.2993572	139.6497	138.8356	7.031754	33.68071
2477	5.69801	3.2993634	139.3847	138.5721	7.031910	33.68228
2478	5.69605	3.2993633	139.1348	138.3238	7.032144	33.68436
2479	5.69413	3.2993633	138.8821	138.0727	7.032371	33.68640
2480	5.69257	3.2993317	138.6258	137.8179	7.032572	33.68773
2481	5.69212	3.2993317	138.3823	137.5760	7.032621	33.68831
2482	5.69167	3.2993568	138.1263	137.3215	7.032657	33.68917
2483	5.69121	3.2993315	137.8765	137.0733	7.032720	33.68947
2484	5.69091	3.2993629	137.6177	136.8161	7.032734	33.69025
2485	5.69066	3.2993880	137.3618	136.5617	7.032746	33.69092
2486	5.69005	3.2994257	137.0998	136.3013	7.032794	33.69208
2487	5.68975	3.2994445	136.8528	136.0559	7.032815	33.69272
2488	5.68930	3.2994948	136.5939	135.7985	7.032838	33.69387
2489	5.68885	3.2994569	136.3443	135.5505	7.032907	33.69402
2490	5.68874	3.2995890	136.0852	135.2930	7.032844	33.69575
2491	5.68900	3.2995952	135.8293	135.0386	7.032805	33.69570
2492	5.68945	3.2997462	135.5763	134.7872	7.032665	33.69708
2493	5.69005	3.2998720	135.3325	134.5449	7.032520	33.69803
2494	5.69076	3.2998719	135.0829	134.2968	7.032428	33.69745
2495	5.69136	3.2997459	134.8328	134.0483	7.032414	33.69554
2496	5.69277	3.2995885	134.5618	133.7790	7.032319	33.69249
2497	5.69393	3.2995255	134.2908	133.5096	7.032204	33.69075
2498	5.69459	3.2995380	134.0349	133.2553	7.032112	33.69037
2499	5.69464	3.2995568	133.7757	132.9977	7.032090	33.69066
2500	5.69393	3.2994937	133.5200	132.7435	7.032203	33.69078
2501	5.69313	3.2995251	133.2793	132.5043	7.032279	33.69206
2502	5.69272	3.2995251	133.0262	132.2528	7.032322	33.69259
2503	5.69212	3.2995565	132.7767	132.0048	7.032374	33.69368
2504	5.69121	3.2995879	132.5146	131.7443	7.032462	33.69507
2505	5.69081	3.2996255	132.2677	131.4990	7.032485	33.69603
2506	5.69096	3.2998394	132.0241	131.2568	7.032349	33.69842
2507	5.69141	3.2997135	131.7741	131.0084	7.032354	33.69667
2508	5.69202	3.2996819	131.5214	130.7572	7.032291	33.69583
2509	5.69338	3.2996818	131.2685	130.5059	7.032120	33.69460
2510	5.69428	3.2996818	131.0185	130.2574	7.032004	33.69382
2511	5.69443	3.2997446	130.7626	130.0031	7.031947	33.69451
2512	5.69443	3.2996438	130.4948	129.7369	7.031993	33.69350
2513	5.69469	3.2995934	130.2324	129.4761	7.031983	33.69281
2514	5.69489	3.2995933	129.9674	129.2128	7.031952	33.69274
2515	5.69464	3.2996499	129.7114	128.9583	7.031947	33.69376
2516	5.69373	3.2996498	129.4649	128.7133	7.032052	33.69479
