Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
31.80161	5.59035	67.0569
31.80889	5.58487	67.2993
31.81428	5.58125	67.5417
31.81705	5.57960	67.7809
31.81811	5.57849	68.0414
31.82062	5.57703	68.2776
31.82183	5.57593	68.5109
31.82096	5.57467	68.7473
31.82097	5.57196	68.9864
31.82435	5.56835	69.2227
31.82641	5.56569	69.4530
31.82876	5.56338	69.6893
31.82995	5.56207	69.9285
31.83142	5.56077	70.1649
31.83269	5.55966	70.4102
31.83422	5.55866	70.6435
31.83612	5.55755	70.8917
31.83747	5.55630	71.1371
31.83854	5.55519	71.3764
31.84066	5.55379	71.6217
31.84240	5.55248	71.8580
31.84430	5.55138	72.1034
31.84624	5.55068	72.3518
31.84995	5.54877	72.5850
31.85478	5.54531	72.8304
31.85876	5.54194	73.0636
31.86273	5.53954	73.3210
31.86628	5.53743	73.5604
31.86848	5.53542	73.8117
31.87020	5.53407	74.0510
31.87102	5.53271	74.2935
31.87156	5.53136	74.5418
31.87489	5.53000	74.7781
31.88220	5.52870	75.0234
31.89308	5.52489	75.2688
31.90572	5.51952	75.5111
31.91486	5.51410	75.7444
31.92306	5.50959	75.9928
31.92858	5.50608	76.2321
31.93447	5.50372	76.4774
31.94237	5.50057	76.7257
31.95011	5.49655	76.9712
31.95856	5.49290	77.2165
31.96595	5.48984	77.4619
31.96989	5.48733	77.7072
31.97350	5.48523	77.9828
31.97571	5.48372	78.2434
31.97726	5.48242	78.4856
31.97795	5.48157	78.7248
31.97890	5.48082	78.9673
31.97954	5.48032	79.2097
31.98055	5.47987	79.4489
31.98228	5.47901	79.6944
31.98476	5.47746	79.9397
31.98570	5.47621	80.1729
31.98820	5.47486	80.4060
31.98967	5.47355	80.6545
31.99099	5.47300	80.8937
31.99568	5.47235	81.1270
31.99861	5.47055	81.3724
32.00122	5.46834	81.6177
32.00275	5.46654	81.8570
32.00569	5.46413	82.0963
32.00843	5.46223	82.3477
32.01222	5.46033	82.5931
32.01851	5.45807	82.8386
32.02491	5.45512	83.0778
32.03086	5.45161	83.3293
32.03564	5.44831	83.5805
32.03893	5.44576	83.8199
32.04157	5.44390	84.0561
32.04272	5.44220	84.2986
32.04519	5.44045	84.5378
32.04660	5.43965	84.7740
32.04785	5.43895	85.0195
32.05067	5.43735	85.2556
32.05609	5.43469	85.4890
