Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
30.60222	7.28771	27.3620
30.60205	7.28776	27.6195
30.59972	7.28755	27.9132
30.60184	7.28629	28.1858
30.60078	7.28520	28.4191
30.59867	7.28054	28.6765
30.61057	7.26260	28.9219
30.62975	7.23991	29.1763
30.64516	7.21745	29.4278
30.66347	7.19525	29.6731
30.67940	7.17276	29.9245
30.69366	7.15247	30.1698
30.70818	7.13511	30.4303
30.72007	7.12124	30.6847
30.73034	7.11139	30.9271
30.73516	7.10473	31.1845
30.73913	7.09962	31.4360
30.74264	7.09504	31.6753
30.74256	7.09103	31.9236
30.74690	7.08671	32.1720
30.75057	7.08202	32.4113
30.75331	7.07822	32.6597
30.75512	7.07494	32.9110
30.75836	7.07156	33.1534
30.76165	7.06812	33.4017
30.76328	7.06490	33.6471
30.76501	7.06157	33.8894
30.76757	7.05678	34.1378
30.77001	7.04882	34.3832
30.77848	7.03660	34.6255
30.78728	7.02490	34.8738
30.79454	7.01591	35.1161
30.80135	7.00816	35.3584
30.80649	7.00193	35.5977
30.80960	6.99735	35.8430
30.81180	6.99320	36.0885
30.81338	6.98696	36.3369
30.81764	6.97699	36.5823
30.82538	6.96090	36.8185
30.84930	6.93236	37.0699
30.87653	6.90047	37.3183
30.89848	6.87555	37.5575
30.91165	6.85929	37.8029
30.92058	6.84857	38.0482
30.92585	6.84153	38.3209
30.92998	6.83604	38.6086
30.93241	6.83144	38.8509
30.93628	6.82440	39.0994
30.94287	6.81524	39.3447
30.95031	6.80433	39.5840
30.96185	6.78887	39.8293
30.97489	6.77042	40.0776
30.99117	6.74713	40.3200
31.01351	6.71863	40.5744
31.03758	6.69088	40.8138
31.05530	6.66964	41.0682
31.06722	6.65578	41.3134
31.07474	6.64624	41.5589
31.08018	6.63975	41.8072
31.08340	6.63548	42.0647
31.08558	6.63177	42.3040
31.08849	6.62806	42.5554
31.08957	6.62534	42.7978
31.09221	6.62230	43.0612
31.09366	6.61916	43.3097
31.09347	6.61597	43.5610
31.09758	6.60953	43.8063
31.10390	6.60089	44.0607
31.10959	6.59250	44.3062
31.11544	6.58519	44.5515
31.11974	6.57959	44.8120
31.12180	6.57542	45.0574
31.12397	6.57023	45.3087
31.13067	6.56185	45.5571
31.13772	6.55398	45.8025
31.14265	6.54874	46.0449
31.14591	6.54489	46.2962
31.14879	6.54175	46.5386
31.14950	6.53944	46.7778
31.15235	6.53656	47.0232
31.15306	6.53276	47.2747
31.15691	6.52803	47.5199
31.16008	6.52377	47.7653
31.16167	6.52115	48.0167
31.16305	6.51900	48.2621
31.16433	6.51694	48.5195
31.16575	6.51489	48.7679
31.16626	6.51309	49.0072
31.16692	6.51083	49.2526
31.17015	6.50641	49.5038
31.17425	6.50113	49.7614
31.17825	6.49625	49.9977
31.18107	6.49297	50.2429
31.18251	6.49096	50.4883
31.18391	6.48819	50.7428
31.18614	6.48383	50.9912
31.18999	6.47891	51.2395
31.19302	6.47501	51.4910
31.19457	6.47244	51.7454
31.19594	6.46977	51.9968
31.19772	6.46726	52.2361
31.19886	6.46521	52.4966
31.19977	6.46372	52.7419
31.20021	6.46244	52.9934
31.20078	6.46111	53.2327
31.20264	6.45916	53.4840
31.20378	6.45741	53.7295
31.20482	6.45541	53.9718
31.20696	6.45346	54.2202
31.20829	6.45136	54.4746
31.20987	6.44952	54.7168
31.21121	6.44793	54.9592
31.21235	6.44670	55.2136
31.21284	6.44552	55.4500
31.21422	6.44352	55.7044
31.21511	6.44137	55.9618
31.21402	6.43865	56.2041
31.21622	6.43270	56.4496
31.22523	6.42235	56.7010
31.23230	6.41385	56.9432
31.23795	6.40821	57.1886
31.24094	6.40453	57.4430
31.24231	6.40253	57.6944
31.24229	6.40094	57.9427
31.24326	6.39894	58.1911
31.24509	6.39659	58.4456
31.24584	6.39526	58.7243
31.24434	6.39387	58.9847
31.24349	6.38978	59.2181
31.24709	6.38312	59.4723
31.24849	6.37642	59.7238
31.25405	6.36956	59.9722
31.25838	6.36434	60.2145
31.26078	6.36086	60.4630
31.26213	6.35851	60.7204
31.26474	6.35667	60.9537
31.26757	6.35457	61.2020
31.26979	6.35232	61.4534
31.27198	6.35017	61.7017
31.27342	6.34848	61.9380
31.27506	6.34746	62.1865
31.27694	6.34618	62.4318
31.27844	6.34516	62.6831
31.27947	6.34495	62.9316
31.27976	6.34480	63.1829
31.28054	6.34465	63.4345
31.28086	6.34454	63.6766
31.28107	6.34419	63.9311
31.28001	6.34291	64.1856
31.28044	6.33994	64.4249
31.28359	6.33565	64.6764
31.28660	6.33186	64.9368
31.28703	6.32874	65.1822
31.28252	6.32537	65.4366
31.27791	6.31980	65.6789
31.27620	6.31086	65.9304
31.27875	6.30053	66.1696
31.28414	6.28904	66.4301
31.29040	6.27781	66.6754
31.29061	6.26744	66.9178
31.29593	6.25642	67.1480
31.30143	6.24682	67.3964
31.30518	6.23973	67.6448
31.30446	6.23387	67.8840
31.30382	6.22739	68.1355
31.30733	6.21989	68.3869
31.31753	6.21291	68.6353
31.32459	6.20852	68.9048
31.32479	6.20623	69.1986
31.32264	6.20414	69.4380
31.32391	6.20123	69.6743
31.32567	6.19853	69.9226
31.31826	6.19598	70.1830
31.31432	6.19012	70.4193
31.32139	6.18085	70.6678
31.32737	6.17357	70.9222
31.33079	6.16898	71.1674
31.32862	6.16588	71.4189
31.33243	6.16236	71.6583
31.33295	6.15916	71.9067
31.33464	6.15646	72.1520
31.33075	6.15417	72.4004
31.33092	6.15030	72.6517
31.33430	6.14577	72.8971
31.33665	6.14236	73.1454
31.33799	6.13996	73.3789
31.33883	6.13798	73.6149
31.33983	6.13640	73.8543
31.33919	6.13518	74.1057
31.33914	6.13371	74.3540
31.33933	6.13198	74.5934
31.33977	6.12989	74.8358
31.34142	6.12791	75.0781
31.34192	6.12628	75.3203
31.34278	6.12485	75.5566
31.34316	6.12358	75.7989
31.34314	6.12251	76.0444
31.34001	6.12104	76.2776
31.34206	6.11804	76.5139
31.34399	6.11478	76.7531
31.34351	6.11229	76.9985
31.34439	6.10944	77.2288
31.34597	6.10649	77.4649
31.34799	6.10359	77.7043
31.34953	6.10135	77.9526
31.35058	6.09973	78.1889
31.35196	6.09856	78.4282
31.35305	6.09785	78.6736
31.35321	6.09754	78.9250
31.35142	6.09719	79.2128
31.35105	6.09561	79.4642
31.35235	6.09312	79.6883
31.35421	6.09098	79.9367
31.35527	6.08956	80.1820
31.35555	6.08854	80.4213
31.35671	6.08717	80.6577
31.35763	6.08605	80.9000
31.35769	6.08534	81.1454
31.35818	6.08483	81.3816
31.35841	6.08417	81.6207
31.35918	6.08336	81.8632
31.36007	6.08280	82.0964
31.35967	6.08244	82.3388
31.36021	6.08204	82.5750
31.36102	6.08163	82.8142
31.36079	6.08153	83.0566
31.36087	6.08133	83.2869
