Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
337	9.09086	3.2099948	11.9210	11.8552	6.669756	29.68135
338	9.12903	3.2112457	10.9167	10.8565	6.664799	29.66279
339	9.17196	3.2126213	9.9275	9.8727	6.659248	29.64158
340	9.19918	3.2131502	9.0784	9.0283	6.655877	29.62473
341	9.23097	3.2148004	8.2811	8.2354	6.651499	29.61552
342	9.32420	3.2193858	7.4865	7.4453	6.638827	29.58535
343	9.44471	3.2228009	6.7318	6.6947	6.623591	29.52088
344	9.49357	3.2237980	5.9955	5.9625	6.617587	29.49108
345	9.52489	3.2251884	5.2315	5.2027	6.613418	29.47973
346	9.55025	3.2261735	4.4646	4.4400	6.610103	29.46918
347	9.56028	3.2264789	3.7038	3.6834	6.608821	29.46435
348	9.58865	3.2287745	2.9580	2.9417	6.604612	29.46457
349	9.63109	3.2291295	2.1971	2.1850	6.599636	29.43369
350	9.61755	3.2284492	1.4148	1.4070	6.601446	29.43823
351	9.59553	3.2276006	0.6417	0.6382	6.604291	29.44801
352	9.58039	3.2262405	0.1974	0.1963	6.606579	29.44686
353	9.56033	3.2252800	0.1854	0.1844	6.609265	29.45361
354	9.54499	1.6386614	0.1856	0.1846	7.294123	14.03471
355	9.51282	0.4396575	0.1858	0.1848	7.810839	3.41308
356	9.50120	0.3256010	0.1859	0.1848	7.859540	2.48107
357	9.48251	0.3461831	0.1860	0.1850	7.854598	2.64920
358	9.44963	0.2678659	0.1830	0.1820	7.892301	2.02045
359	9.41837	0.2321390	0.1862	0.1851	7.912390	1.73821
360	9.39503	0.2368117	0.1832	0.1822	7.914856	1.77634
361	9.37236	0.1918939	0.1834	0.1824	7.936957	1.42374
362	9.34430	0.1564117	0.1866	0.1856	7.956193	1.14905
