Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
331	12.39577	3.3773781	0.8613	0.8566	6.241770	28.69290
332	12.39338	3.3783181	0.8644	0.8596	6.241673	28.70357
333	12.40348	3.3778035	0.8673	0.8626	6.240817	28.69101
334	12.41680	3.3758538	0.8523	0.8476	6.240153	28.66251
335	12.42194	3.3755299	0.8492	0.8445	6.239740	28.65555
336	12.42165	3.3753013	0.8492	0.8446	6.239854	28.65363
337	12.42153	3.3758220	0.8583	0.8536	6.239676	28.65861
338	12.42170	3.3766284	0.8615	0.8568	6.239362	28.66606
339	12.41597	3.3773080	0.8555	0.8508	6.239707	28.67683
340	12.42069	3.3770539	0.8585	0.8538	6.239312	28.67083
341	12.42810	3.3754282	0.8465	0.8418	6.239140	28.64990
342	12.42834	3.3747171	0.8465	0.8419	6.239376	28.64303
343	12.42523	3.3744886	0.8586	0.8539	6.239781	28.64325
344	12.42284	3.3749140	0.8708	0.8660	6.239873	28.64906
345	12.42099	3.3761966	0.8770	0.8722	6.239595	28.66254
346	12.41662	3.3781590	0.8801	0.8752	6.239327	28.68432
347	12.43049	3.3775047	0.8679	0.8631	6.238133	28.66759
348	12.45304	3.3748121	0.8436	0.8389	6.236787	28.62512
349	12.46453	3.3735803	0.8314	0.8269	6.236049	28.60481
350	12.45502	3.3734852	0.8254	0.8209	6.237068	28.61116
351	12.42188	3.3738284	0.8285	0.8239	6.240369	28.63960
352	12.38741	3.3749144	0.8499	0.8453	6.243539	28.67610
353	12.36603	3.3761782	0.8712	0.8664	6.245288	28.70431
354	12.35469	3.3773404	0.8804	0.8756	6.246035	28.72392
355	12.37367	3.3777975	0.8773	0.8725	6.243903	28.71372
356	12.40563	3.3759174	0.8682	0.8634	6.241286	28.67163
357	12.42392	3.3740442	0.8591	0.8544	6.240080	28.64007
358	12.42529	3.3730349	0.8501	0.8454	6.240307	28.62954
359	12.40670	3.3729970	0.8530	0.8483	6.242244	28.64334
360	12.38974	3.3737780	0.8623	0.8576	6.243715	28.66362
361	12.38448	3.3750287	0.8624	0.8577	6.243800	28.67940
362	12.37779	3.3758859	0.8593	0.8546	6.244178	28.69258
363	12.38496	3.3758541	0.8533	0.8486	6.243447	28.68681
364	12.39577	3.3741651	0.8473	0.8426	6.242948	28.66267
365	12.40121	3.3729018	0.8321	0.8275	6.242848	28.64664
366	12.39786	3.3725464	0.8412	0.8366	6.243325	28.64584
367	12.39177	3.3729337	0.8534	0.8488	6.243814	28.65413
368	12.39135	3.3734542	0.8566	0.8518	6.243666	28.65934
369	12.38890	3.3742985	0.8687	0.8639	6.243610	28.66915
370	12.38538	3.3745970	0.8718	0.8670	6.243866	28.67465
371	12.39374	3.3745207	0.8840	0.8792	6.243028	28.66755
372	12.40240	3.3743619	0.8840	0.8792	6.242190	28.65945
373	12.40670	3.3741650	0.8750	0.8702	6.241817	28.65432
374	12.40814	3.3738730	0.8689	0.8641	6.241775	28.65048
375	12.40730	3.3732572	0.8507	0.8461	6.242087	28.64533
376	12.40276	3.3722861	0.8447	0.8400	6.242913	28.63966
377	12.39726	3.3719942	0.8386	0.8340	6.243589	28.64110
378	12.39177	3.3719943	0.8356	0.8310	6.244158	28.64529
379	12.38484	3.3721657	0.8417	0.8371	6.244813	28.65219
380	12.38179	3.3725783	0.8509	0.8462	6.244977	28.65839
381	12.38149	3.3730988	0.8662	0.8614	6.244817	28.66351
382	12.38018	3.3732702	0.8814	0.8766	6.244890	28.66612
383	12.37815	3.3735496	0.8876	0.8827	6.244998	28.67030
384	12.38197	3.3741336	0.8968	0.8919	6.244388	28.67288
385	12.39236	3.3743175	0.8815	0.8767	6.243245	28.66668
386	12.40371	3.3728383	0.8663	0.8616	6.242612	28.64412
387	12.40903	3.3716387	0.8481	0.8435	6.242501	28.62879
388	12.40682	3.3712071	0.8360	0.8314	6.242888	28.62642
