Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
30.28157	7.27902	58.4923
30.28796	7.27128	58.7619
30.29120	7.26736	59.0375
30.29325	7.26527	59.3012
30.29465	7.26391	59.5679
30.29559	7.26286	59.8251
30.29560	7.26218	60.0889
30.29495	7.26166	60.3584
30.29473	7.26223	60.6129
30.29367	7.26286	60.8796
30.29209	7.26386	61.1400
30.29050	7.26553	61.4127
30.28920	7.26689	61.6671
30.28844	7.26830	61.9308
30.28689	7.26888	62.2094
30.28456	7.27065	62.4730
30.28416	7.27316	62.7365
30.28595	7.27212	63.0123
30.28804	7.27065	63.2727
30.28918	7.26945	63.5361
30.28932	7.26893	63.7968
30.29023	7.26851	64.0602
30.28979	7.26835	64.3238
30.28986	7.26867	64.5874
30.28868	7.26950	64.8480
30.28888	7.27013	65.1085
30.28925	7.27003	65.3841
30.29023	7.26914	65.6567
30.29089	7.26788	65.9173
30.29215	7.26699	66.1718
30.29314	7.26542	66.4414
30.29454	7.26370	66.6899
30.29463	7.26338	66.9534
30.29467	7.26328	67.2198
30.29474	7.26307	67.4712
30.29477	7.26291	67.7349
30.29519	7.26260	67.9894
30.29570	7.26234	68.2499
30.29578	7.26213	68.4984
30.29615	7.26187	68.7649
30.29668	7.26150	69.0375
30.29674	7.26129	69.3161
30.29681	7.26108	69.5798
30.29696	7.26124	69.8221
30.29669	7.26135	70.0735
30.29711	7.26150	70.3220
30.29739	7.26114	70.5642
30.29771	7.26056	70.8369
30.29802	7.26046	71.0852
30.29776	7.26061	71.3609
30.29758	7.26077	71.6154
30.29739	7.26108	71.8760
30.29700	7.26140	72.1303
30.29707	7.26171	72.3940
30.29729	7.26155	72.6575
30.29735	7.26135	72.9271
30.29728	7.26129	73.1906
30.29739	7.26119	73.4512
30.29682	7.26155	73.7176
30.29672	7.26192	73.9753
30.29567	7.26427	74.2451
30.29394	7.26626	74.5054
30.29371	7.26715	74.7629
30.29594	7.26705	75.0291
30.29531	7.26574	75.2899
30.29484	7.26584	75.5473
30.29371	7.26731	75.8047
30.29326	7.26846	76.0531
30.29189	7.26882	76.3256
30.29427	7.26961	76.5832
30.29434	7.26992	76.8436
30.29470	7.27029	77.1012
30.29422	7.27071	77.3617
30.29397	7.27086	77.6223
30.29254	7.27107	77.8828
30.29245	7.27128	78.1312
30.29358	7.27128	78.4130
30.29640	7.27086	78.6917
30.29719	7.26908	78.9428
30.30097	7.26788	79.2126
30.30342	7.26569	79.5185
30.30648	7.26302	79.8033
30.30876	7.26150	80.0547
30.31187	7.25925	80.3122
30.31553	7.25570	80.5815
30.31825	7.25246	80.8422
30.31978	7.25057	81.1087
30.32104	7.24901	81.3753
30.32267	7.24739	81.6419
30.32489	7.24503	81.8964
30.32526	7.24409	82.1630
30.32448	7.24493	82.4356
30.32436	7.24561	82.6992
30.32786	7.24368	82.9657
30.33735	7.23453	83.2321
30.34896	7.22304	83.5048
30.36014	7.21191	83.7654
30.37250	7.20026	84.0319
30.38747	7.18596	84.2864
30.40208	7.16853	84.5529
30.41160	7.15502	84.8162
30.41871	7.14605	85.0860
30.42363	7.13943	85.3523
30.42672	7.13458	85.6160
30.43018	7.13052	85.8855
30.43436	7.12776	86.1461
30.43862	7.12572	86.4125
30.43986	7.12494	86.6732
30.44409	7.12468	86.9275
30.44798	7.12473	87.1849
30.45043	7.12379	87.4363
