Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
814	5.08212	3.1133718	78.4495	7.206618	32.19969
815	5.07944	3.1134950	78.7220	7.206902	32.20355
816	5.07755	3.1135628	78.9975	7.207115	32.20601
817	5.07567	3.1136429	79.2610	7.207320	32.20862
818	5.07338	3.1137599	79.5335	7.207557	32.21203
819	5.07194	3.1138770	79.7999	7.207685	32.21463
820	5.07120	3.1138093	80.0755	7.207824	32.21443
821	5.07065	3.1138217	80.3451	7.207894	32.21497
822	5.07006	3.1138772	80.6176	7.207947	32.21604
823	5.06837	3.1139696	80.8779	7.208120	32.21860
824	5.06643	3.1140251	81.1537	7.208346	32.22097
825	5.06559	3.1139698	81.4171	7.208491	32.22102
826	5.06499	3.1139699	81.6897	7.208574	32.22146
827	5.06440	3.1140254	81.9559	7.208626	32.22254
828	5.06331	3.1141732	82.2256	7.208693	32.22515
829	5.06232	3.1143456	82.4981	7.208734	32.22795
830	5.06147	3.1145304	82.7495	7.208748	32.23075
831	5.06063	3.1147090	83.0130	7.208765	32.23348
832	5.05924	3.1147953	83.2673	7.208903	32.23569
833	5.05795	3.1148754	83.5187	7.209032	32.23772
834	5.05710	3.1148878	83.7790	7.209140	32.23855
835	5.05656	3.1149125	84.0335	7.209203	32.23924
836	5.05636	3.1149679	84.2909	7.209204	32.23993
837	5.05606	3.1149742	84.5604	7.209246	32.24016
838	5.05567	3.1151528	84.8178	7.209206	32.24246
839	5.05443	3.1152514	85.0722	7.209318	32.24466
840	5.05259	3.1153869	85.3326	7.209487	32.24786
841	5.05130	3.1158610	85.5779	7.209401	32.25442
842	5.04922	3.1161012	85.8323	7.209544	32.25906
843	5.04743	3.1162183	86.0867	7.209716	32.26200
844	5.04599	3.1164277	86.3471	7.209794	32.26566
845	5.04421	3.1166925	86.6107	7.209886	32.27029
846	5.04207	3.1173145	86.8649	7.209828	32.27935
847	5.03964	3.1177272	87.1225	7.209922	32.28631
848	5.03706	3.1179982	87.3737	7.210113	32.29179
849	5.03523	3.1180969	87.6282	7.210301	32.29457
850	5.03409	3.1182940	87.8794	7.210347	32.29781
851	5.03270	3.1184419	88.1308	7.210451	32.30072
852	5.03131	3.1186760	88.3791	7.210508	32.30463
853	5.02957	3.1189717	88.6366	7.210577	32.30957
854	5.02774	3.1190950	88.8849	7.210752	32.31264
855	5.02625	3.1193291	89.1423	7.210822	32.31663
856	5.02402	3.1196926	89.3905	7.210917	32.32284
857	5.02164	3.1198344	89.6451	7.211152	32.32665
858	5.01911	3.1198961	89.8994	7.211450	32.32968
859	5.01723	3.1199762	90.1599	7.211655	32.33230
860	5.01574	3.1200133	90.4111	7.211832	32.33404
861	5.01415	3.1199518	90.6656	7.212076	32.33474
862	5.01311	3.1198964	90.9199	7.212246	32.33499
863	5.01173	3.1198472	91.1683	7.212457	32.33565
864	5.01054	3.1198350	91.4287	7.212623	32.33653
865	5.00885	3.1197735	91.6771	7.212879	32.33734
866	5.00657	3.1197243	91.9315	7.213206	32.33886
867	5.00444	3.1197183	92.1797	7.213489	32.34073
868	5.00251	3.1196568	92.4251	7.213778	32.34178
869	5.00038	3.1196569	92.6732	7.214058	32.34372
870	4.99854	3.1199403	92.9156	7.214145	32.34863
871	4.99820	3.1201621	93.1670	7.214075	32.35139
872	4.99839	3.1202484	93.4214	7.214008	32.35206
873	4.99879	3.1203532	93.6760	7.213906	32.35275
874	4.99839	3.1201007	93.9239	7.214101	32.35011
875	4.99601	3.1196882	94.1725	7.214638	32.34756
876	4.99170	3.1190662	94.4086	7.215538	32.34449
