Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
413	7.88306	2.5629944	0.9590	7.113672	23.96915
414	7.88258	2.5625362	0.9558	7.113952	23.96477
415	7.88067	2.5626221	0.9469	7.114169	23.96697
416	7.88067	2.5628111	0.9378	7.114080	23.96891
417	7.88157	2.5628397	0.9348	7.113945	23.96859
418	7.88343	2.5627309	0.9410	7.113746	23.96619
419	7.88587	2.5626507	0.9470	7.113454	23.96370
420	7.88741	2.5628626	0.9591	7.113147	23.96481
421	7.88752	2.5633208	0.9562	7.112917	23.96945
422	7.88720	2.5631318	0.9594	7.113049	23.96772
423	7.88932	2.5626220	0.9593	7.113003	23.96103
424	7.88943	2.5622841	0.9441	7.113147	23.95750
425	7.88608	2.5622727	0.9413	7.113604	23.95967
426	7.88619	2.5620379	0.9291	7.113700	23.95719
427	7.88714	2.5615797	0.9473	7.113787	23.95182
428	7.88560	2.5615568	0.9655	7.114006	23.95264
429	7.88385	2.5616370	0.9688	7.114204	23.95466
430	7.88300	2.5623014	0.9715	7.114006	23.96206
431	7.88422	2.5616599	0.9686	7.114143	23.95464
432	7.88529	2.5617802	0.9504	7.113943	23.95515
433	7.88544	2.5618203	0.9415	7.113903	23.95546
434	7.88714	2.5618775	0.9325	7.113647	23.95489
435	7.88672	2.5616313	0.9326	7.113820	23.95265
436	7.88529	2.5612590	0.9385	7.114189	23.94981
437	7.88454	2.5612075	0.9508	7.114313	23.94978
438	7.88523	2.5612075	0.9601	7.114220	23.94931
439	7.88592	2.5614022	0.9630	7.114036	23.95083
440	7.88582	2.5617401	0.9570	7.113891	23.95438
441	7.88603	2.5617172	0.9570	7.113873	23.95400
442	7.88778	2.5616370	0.9479	7.113674	23.95198
443	7.88863	2.5616541	0.9420	7.113551	23.95157
444	7.88821	2.5617171	0.9420	7.113579	23.95251
445	7.88863	2.5617973	0.9420	7.113484	23.95304
446	7.88953	2.5617801	0.9450	7.113370	23.95225
447	7.88991	2.5614766	0.9572	7.113464	23.94887
448	7.88975	2.5609154	0.9601	7.113749	23.94322
449	7.88916	2.5606978	0.9603	7.113931	23.94138
450	7.88677	2.5607723	0.9512	7.114218	23.94379
451	7.88189	2.5609155	0.9542	7.114809	23.94860
452	7.87637	2.5610472	0.9482	7.115491	23.95374
453	7.86909	2.5610473	0.9424	7.116472	23.95872
454	7.86501	2.5610244	0.9302	7.117034	23.96129
455	7.86501	2.5607782	0.9424	7.117151	23.95875
456	7.86527	2.5607267	0.9545	7.117139	23.95804
457	7.86421	2.5608355	0.9546	7.117231	23.95988
458	7.86246	2.5612020	0.9636	7.117295	23.96485
459	7.86225	2.5603545	0.9577	7.117723	23.95629
460	7.86405	2.5602228	0.9517	7.117542	23.95370
461	7.86278	2.5599938	0.9424	7.117821	23.95222
462	7.86352	2.5600339	0.9425	7.117702	23.95212
463	7.86432	2.5601140	0.9427	7.117557	23.95240
464	7.86373	2.5597934	0.9580	7.117787	23.94950
465	7.86209	2.5592896	0.9487	7.118247	23.94546
466	7.85938	2.5593125	0.9611	7.118602	23.94754
467	7.85498	2.5594729	0.9579	7.119120	23.95220
468	7.85004	2.5592611	0.9489	7.119886	23.95341
469	7.84606	2.5589577	0.9491	7.120567	23.95302
470	7.84208	2.5584597	0.9397	7.121339	23.95063
471	7.83811	2.5581163	0.9339	7.122039	23.94982
472	7.83360	2.5579790	0.9431	7.122713	23.95150
473	7.82930	2.5578989	0.9493	7.123331	23.95362
474	7.82570	2.5577158	0.9490	7.123905	23.95420
475	7.82193	2.5573953	0.9613	7.124565	23.95348
476	7.81743	2.5573266	0.9645	7.125207	23.95586
477	7.81324	2.5576071	0.9644	7.125640	23.96162
478	7.81096	2.5578475	0.9554	7.125835	23.96566
479	7.81011	2.5579792	0.9435	7.125887	23.96760
